Data,Vendedor,Produto,Valor Unitario,Quantidade Vendida,Faturamento,Lucro,Forma de Pagamento,Local da venda,Unnamed: 0
31/8/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Santa Catarina (SC),81
31/8/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,São Paulo (SP),20
31/8/2020,João Martins - 16337283762,Tablet,R$ 500,6,R$ 3.000,R$ 1.000,Cartão de Crédito,Sergipe (SE),45
31/8/2020,João Martins - 16337283762,Notebook,R$ 700,3,R$ 2.100,R$ 900,Cartão de Crédito,Tocantins (TO),60
31/8/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Acre (AC),59
31/8/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Alagoas (AL),48
31/8/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,2,R$ 1.400,R$ 500,Boleto,Amapá (AP),59
31/8/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Amazonas (AM),42
31/8/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 1.800,Cartão de Crédito,Bahia (BA),92
31/8/2020,Diego Amorim - 13201937281,Notebook,R$ 700,8,R$ 5.600,R$ 2.300,Cartão de Crédito,Ceará (CE),96
31/8/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 900,Boleto,Distrito Federal (DF),2
31/8/2020,João Lira - 17278283926,Tablet,R$ 500,9,R$ 4.500,R$ 1.100,Cartão de Crédito,Espírito Santo (ES),96
31/8/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Goiás (GO),48
31/8/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,Maranhão (MA),47
31/8/2020,João Martins - 16337283762,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso (MT),39
31/8/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Mato Grosso do Sul (MS),78
31/8/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 600,Cartão de Crédito,Minas Gerais (MG),22
31/8/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,2,R$ 1.400,R$ 300,Cartão de Crédito,Pará (PA),68
31/8/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 300,Boleto,Paraíba (PB),25
31/8/2020,Diego Amorim - 13201937281,Tablet,R$ 500,4,R$ 2.000,R$ 900,Cartão de Crédito,Paraná (PR),28
31/8/2020,Diego Amorim - 13201937281,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Pernambuco (PE),33
31/8/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Piauí (PI),60
31/8/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Rio de Janeiro (RJ),15
31/8/2020,João Martins - 16337283762,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Rio Grande do Norte (RN),35
31/8/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 400,Boleto,Rio Grande do Sul (RS),7
1/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Rondônia (RO),18
1/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,6,R$ 3.000,R$ 900,Cartão de Crédito,Roraima (RR),96
1/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.400,Cartão de Crédito,Santa Catarina (SC),97
1/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,5,R$ 1.500,R$ 700,Cartão de Crédito,São Paulo (SP),30
1/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Sergipe (SE),95
1/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Tocantins (TO),19
1/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 200,Boleto,Bahia (BA),20
1/9/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Ceará (CE),20
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Distrito Federal (DF),11
1/9/2020,João Martins - 16337283762,Celular,R$ 300,8,R$ 2.400,R$ 1.500,Cartão de Crédito,Espírito Santo (ES),60
1/9/2020,João Lira - 17278283926,Tablet,R$ 500,7,R$ 3.500,R$ 1.800,Boleto,Goiás (GO),99
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Maranhão (MA),64
1/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 600,Boleto,Mato Grosso (MT),76
1/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 1.200,Cartão de Crédito,Mato Grosso do Sul (MS),53
1/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 1.600,Cartão de Crédito,Minas Gerais (MG),13
1/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Pará (PA),44
1/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Paraíba (PB),89
1/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,5,R$ 3.500,R$ 1.300,Cartão de Crédito,Paraná (PR),34
1/9/2020,João Lira - 17278283926,Celular,R$ 300,8,R$ 2.400,R$ 1.400,Cartão de Crédito,Pernambuco (PE),48
1/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 1.100,Cartão de Crédito,Piauí (PI),38
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 400,Boleto,Rio de Janeiro (RJ),8
1/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Rio Grande do Norte (RN),89
1/9/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 500,Cartão de Crédito,Rio Grande do Sul (RS),67
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 1.000,Cartão de Crédito,Rondônia (RO),99
1/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Roraima (RR),42
1/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 200,Boleto,Santa Catarina (SC),66
1/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 700,Cartão de Crédito,São Paulo (SP),75
1/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Sergipe (SE),6
1/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Tocantins (TO),20
1/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Acre (AC),26
1/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Alagoas (AL),94
1/9/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 900,Cartão de Crédito,Amapá (AP),32
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 400,Boleto,Amazonas (AM),56
1/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Bahia (BA),66
1/9/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 700,Cartão de Crédito,Ceará (CE),17
1/9/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 100,Cartão de Crédito,Distrito Federal (DF),81
2/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 1.000,Cartão de Crédito,Espírito Santo (ES),40
2/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Goiás (GO),88
2/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 400,Cartão de Crédito,Maranhão (MA),21
2/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,5,R$ 1.500,R$ 500,Boleto,Mato Grosso (MT),99
2/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Mato Grosso do Sul (MS),25
2/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 600,Boleto,Minas Gerais (MG),61
2/9/2020,João Lira - 17278283926,Celular,R$ 300,6,R$ 1.800,R$ 600,Cartão de Crédito,Pará (PA),15
2/9/2020,João Lira - 17278283926,Tablet,R$ 500,7,R$ 3.500,R$ 1.300,Cartão de Crédito,Paraíba (PB),15
2/9/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 500,Boleto,Paraná (PR),29
2/9/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Pernambuco (PE),3
2/9/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 1.000,Cartão de Crédito,Piauí (PI),85
2/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Rio de Janeiro (RJ),78
2/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 700,Cartão de Crédito,Rio Grande do Norte (RN),15
2/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 1.300,Cartão de Crédito,Rio Grande do Sul (RS),46
2/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 900,Cartão de Crédito,Rondônia (RO),78
2/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Roraima (RR),65
2/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Santa Catarina (SC),89
2/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,6,R$ 4.200,R$ 2.600,Cartão de Crédito,São Paulo (SP),34
2/9/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Sergipe (SE),96
2/9/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 1.200,Cartão de Crédito,Tocantins (TO),80
2/9/2020,João Lira - 17278283926,Notebook,R$ 700,8,R$ 5.600,R$ 3.400,Boleto,Bahia (BA),1
2/9/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 300,Boleto,Ceará (CE),35
2/9/2020,João Lira - 17278283926,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,Distrito Federal (DF),86
2/9/2020,João Martins - 16337283762,Notebook,R$ 700,3,R$ 2.100,R$ 500,Cartão de Crédito,Espírito Santo (ES),66
2/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 400,Boleto,Goiás (GO),36
2/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 200,Cartão de Crédito,Maranhão (MA),36
2/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 900,Boleto,Mato Grosso (MT),38
2/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 400,Cartão de Crédito,Mato Grosso do Sul (MS),42
2/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 600,Boleto,Minas Gerais (MG),98
2/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,0,R$ 0,R$ 0,Boleto,Pará (PA),38
2/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Paraíba (PB),8
2/9/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 200,Cartão de Crédito,Paraná (PR),83
2/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Boleto,Pernambuco (PE),50
2/9/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 400,Boleto,Piauí (PI),18
2/9/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Rio de Janeiro (RJ),10
2/9/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Rio Grande do Norte (RN),72
3/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 400,Boleto,Rio Grande do Sul (RS),95
3/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 400,Boleto,Rondônia (RO),48
3/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 2.400,Cartão de Crédito,Roraima (RR),15
3/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Santa Catarina (SC),51
3/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,4,R$ 2.000,R$ 900,Boleto,São Paulo (SP),17
3/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,6,R$ 4.200,R$ 1.300,Cartão de Crédito,Sergipe (SE),23
3/9/2020,João Lira - 17278283926,Celular,R$ 300,7,R$ 2.100,R$ 700,Cartão de Crédito,Tocantins (TO),38
3/9/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 300,Boleto,Acre (AC),48
3/9/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 1.800,Cartão de Crédito,Alagoas (AL),2
3/9/2020,João Lira - 17278283926,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Amapá (AP),90
3/9/2020,João Martins - 16337283762,Tablet,R$ 500,7,R$ 3.500,R$ 2.100,Cartão de Crédito,Amazonas (AM),51
3/9/2020,João Martins - 16337283762,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Boleto,Bahia (BA),85
3/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 500,Boleto,Ceará (CE),56
3/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 1.500,Cartão de Crédito,Distrito Federal (DF),40
3/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.800,Cartão de Crédito,Espírito Santo (ES),20
3/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,8,R$ 2.400,R$ 600,Cartão de Crédito,Goiás (GO),21
3/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 1.000,Cartão de Crédito,Maranhão (MA),36
3/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Mato Grosso (MT),73
3/9/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 400,Boleto,Mato Grosso do Sul (MS),55
3/9/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 1.500,Boleto,Minas Gerais (MG),33
3/9/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 1.700,Cartão de Crédito,Pará (PA),73
3/9/2020,João Martins - 16337283762,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Paraíba (PB),84
3/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 1.100,Cartão de Crédito,Paraná (PR),54
3/9/2020,João Martins - 16337283762,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Pernambuco (PE),63
3/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 800,Boleto,Piauí (PI),22
3/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 800,Cartão de Crédito,Rio de Janeiro (RJ),23
3/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 1.800,Cartão de Crédito,Rio Grande do Norte (RN),67
3/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 500,Cartão de Crédito,Rio Grande do Sul (RS),96
3/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 800,Boleto,São Paulo (SP),61
3/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Sergipe (SE),86
3/9/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Tocantins (TO),27
3/9/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Acre (AC),26
3/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Alagoas (AL),80
3/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Amapá (AP),11
3/9/2020,João Martins - 16337283762,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Amazonas (AM),85
3/9/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Bahia (BA),69
4/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 700,Cartão de Crédito,Ceará (CE),68
4/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Distrito Federal (DF),74
4/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Boleto,Espírito Santo (ES),47
4/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Goiás (GO),10
4/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,5,R$ 2.500,R$ 1.400,Cartão de Crédito,Maranhão (MA),98
4/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,6,R$ 4.200,R$ 1.800,Boleto,Mato Grosso (MT),74
4/9/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 800,Cartão de Crédito,Mato Grosso do Sul (MS),1
4/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 500,Cartão de Crédito,Minas Gerais (MG),95
4/9/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 1.200,Cartão de Crédito,Pará (PA),65
4/9/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Paraíba (PB),75
4/9/2020,João Martins - 16337283762,Tablet,R$ 500,4,R$ 2.000,R$ 600,Cartão de Crédito,Paraná (PR),34
4/9/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 1.500,Cartão de Crédito,Pernambuco (PE),60
4/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 500,Cartão de Crédito,Piauí (PI),14
4/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 600,Boleto,Rio de Janeiro (RJ),42
4/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 1.400,Cartão de Crédito,Rio Grande do Norte (RN),9
4/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Rio Grande do Sul (RS),28
4/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 1.800,Cartão de Crédito,Rondônia (RO),45
4/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,4,R$ 2.800,R$ 600,Boleto,Roraima (RR),37
4/9/2020,João Lira - 17278283926,Celular,R$ 300,8,R$ 2.400,R$ 1.500,Cartão de Crédito,Santa Catarina (SC),88
4/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 400,Cartão de Crédito,São Paulo (SP),86
4/9/2020,João Lira - 17278283926,Notebook,R$ 700,3,R$ 2.100,R$ 900,Boleto,Sergipe (SE),75
4/9/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 700,Boleto,Tocantins (TO),5
4/9/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 900,Cartão de Crédito,Acre (AC),28
4/9/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 600,Cartão de Crédito,Alagoas (AL),74
4/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Amapá (AP),23
4/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 700,Cartão de Crédito,Amazonas (AM),79
4/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Bahia (BA),28
4/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Ceará (CE),70
4/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Distrito Federal (DF),1
4/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Espírito Santo (ES),98
4/9/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Goiás (GO),9
4/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 1.000,Cartão de Crédito,Maranhão (MA),67
4/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Boleto,Mato Grosso (MT),13
4/9/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Mato Grosso do Sul (MS),11
4/9/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 500,Cartão de Crédito,Minas Gerais (MG),68
4/9/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 200,Boleto,Pará (PA),4
5/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 300,Cartão de Crédito,Paraíba (PB),33
5/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,Paraná (PR),97
5/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 600,Cartão de Crédito,Pernambuco (PE),86
5/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Piauí (PI),39
5/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,6,R$ 3.000,R$ 900,Cartão de Crédito,Rio de Janeiro (RJ),21
5/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Rio Grande do Norte (RN),52
5/9/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Rio Grande do Sul (RS),7
5/9/2020,João Lira - 17278283926,Tablet,R$ 500,5,R$ 2.500,R$ 1.300,Cartão de Crédito,Rondônia (RO),82
5/9/2020,João Lira - 17278283926,Notebook,R$ 700,6,R$ 4.200,R$ 2.100,Cartão de Crédito,Roraima (RR),33
5/9/2020,João Lira - 17278283926,Celular,R$ 300,7,R$ 2.100,R$ 1.000,Cartão de Crédito,Santa Catarina (SC),28
5/9/2020,João Martins - 16337283762,Tablet,R$ 500,4,R$ 2.000,R$ 1.200,Boleto,São Paulo (SP),30
5/9/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Sergipe (SE),93
5/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Tocantins (TO),93
5/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Acre (AC),49
5/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.200,Cartão de Crédito,Alagoas (AL),35
5/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Amapá (AP),50
5/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,7,R$ 3.500,R$ 1.300,Cartão de Crédito,Amazonas (AM),30
5/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 100,Cartão de Crédito,Bahia (BA),52
5/9/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 400,Boleto,Ceará (CE),20
5/9/2020,João Lira - 17278283926,Tablet,R$ 500,6,R$ 3.000,R$ 1.400,Cartão de Crédito,Distrito Federal (DF),43
5/9/2020,João Lira - 17278283926,Notebook,R$ 700,7,R$ 4.900,R$ 2.700,Cartão de Crédito,Espírito Santo (ES),37
5/9/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Goiás (GO),67
5/9/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Maranhão (MA),9
5/9/2020,João Martins - 16337283762,Notebook,R$ 700,4,R$ 2.800,R$ 1.300,Boleto,Mato Grosso (MT),60
5/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 600,Cartão de Crédito,Mato Grosso do Sul (MS),68
5/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 800,Cartão de Crédito,Minas Gerais (MG),95
5/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Pará (PA),62
5/9/2020,Diego Amorim - 13201937281,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Paraíba (PB),97
5/9/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Paraná (PR),57
5/9/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 700,Cartão de Crédito,Pernambuco (PE),52
5/9/2020,João Lira - 17278283926,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Piauí (PI),6
5/9/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 800,Cartão de Crédito,Rio de Janeiro (RJ),92
5/9/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Rio Grande do Norte (RN),19
5/9/2020,João Martins - 16337283762,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Rio Grande do Sul (RS),42
5/9/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Boleto,Rondônia (RO),99
5/9/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 600,Cartão de Crédito,Roraima (RR),56
6/9/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Santa Catarina (SC),1
6/9/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,São Paulo (SP),58
6/9/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Sergipe (SE),71
